"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bits","Param: padding","Param: scenario","Param: seed","Param: size"
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:branches","avgt",1,1,5313669.106132,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:cycles","avgt",1,1,30796246.495283,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-load-misses","avgt",1,1,4262.665094,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-loads","avgt",1,1,20131610.393868,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-store-misses","avgt",1,1,4440.110849,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-stores","avgt",1,1,12029118.636792,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-load-misses","avgt",1,1,191.471698,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-loads","avgt",1,1,904.438679,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:instructions","avgt",1,1,69440609.955189,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate","avgt",1,5,214.324040,10.513595,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate.norm","avgt",1,5,4005777.214447,97.708021,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space","avgt",1,5,219.023615,2.619403,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space.norm","avgt",1,5,4094141.347335,205095.633768,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space","avgt",1,5,0.001589,0.005006,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space.norm","avgt",1,5,29.800369,93.975041,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.count","avgt",1,5,25.000000,NaN,"counts",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.time","avgt",1,5,5.000000,NaN,"ms",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass","avgt",1,5,11180.443463,566.939456,"us/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:CPI","avgt",1,1,0.438539,NaN,"clks/insn",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:IPC","avgt",1,1,2.280301,NaN,"insns/clk",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-load-misses","avgt",1,1,954291.841492,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-loads","avgt",1,1,20871784.974359,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-stores","avgt",1,1,12186695.412587,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-icache-load-misses","avgt",1,1,19361.181818,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-load-misses","avgt",1,1,26937.498834,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-loads","avgt",1,1,57140.356643,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-store-misses","avgt",1,1,176633.023310,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-stores","avgt",1,1,331564.268065,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:branch-misses","avgt",1,1,8942.177156,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:branches","avgt",1,1,5353611.727273,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:cycles","avgt",1,1,30449801.794872,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-load-misses","avgt",1,1,4293.368298,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-loads","avgt",1,1,20498229.270396,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-store-misses","avgt",1,1,4455.650350,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-stores","avgt",1,1,12208243.689977,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-load-misses","avgt",1,1,201.743590,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-loads","avgt",1,1,624.114219,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:instructions","avgt",1,1,69434708.170163,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate","avgt",1,5,216.943617,10.801621,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate.norm","avgt",1,5,4005759.105938,95.359596,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space","avgt",1,5,219.113874,2.116509,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space.norm","avgt",1,5,4046361.455760,200595.079110,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space","avgt",1,5,0.001569,0.004971,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space.norm","avgt",1,5,29.111849,92.368957,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.count","avgt",1,5,25.000000,NaN,"counts",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.time","avgt",1,5,5.000000,NaN,"ms",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass","avgt",1,5,13337.040931,181.748736,"us/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:CPI","avgt",1,1,0.519670,NaN,"clks/insn",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:IPC","avgt",1,1,1.924298,NaN,"insns/clk",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-load-misses","avgt",1,1,860149.803867,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-loads","avgt",1,1,20682750.041436,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-dcache-stores","avgt",1,1,12136553.988950,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:L1-icache-load-misses","avgt",1,1,18644.872928,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-load-misses","avgt",1,1,27543.969613,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-loads","avgt",1,1,55602.284530,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-store-misses","avgt",1,1,130431.005525,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:LLC-stores","avgt",1,1,263076.436464,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:branch-misses","avgt",1,1,5622.519337,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:branches","avgt",1,1,5255215.226519,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:cycles","avgt",1,1,35950818.511050,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-load-misses","avgt",1,1,4828.381215,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-loads","avgt",1,1,20631535.370166,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-store-misses","avgt",1,1,5173.950276,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:dTLB-stores","avgt",1,1,12122596.759669,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-load-misses","avgt",1,1,206.546961,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:iTLB-loads","avgt",1,1,723.497238,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:instructions","avgt",1,1,69180105.475138,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate","avgt",1,5,182.998729,3.689899,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.alloc.rate.norm","avgt",1,5,4005751.446271,588.621850,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space","avgt",1,5,183.985289,74.617811,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Eden_Space.norm","avgt",1,5,4026217.786910,1570646.640374,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space","avgt",1,5,0.002575,0.003549,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.churn.Survivor_Space.norm","avgt",1,5,56.393607,78.070148,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.count","avgt",1,5,21.000000,NaN,"counts",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePass:·gc.time","avgt",1,5,5.000000,NaN,"ms",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer","avgt",1,5,10716.936669,51.217475,"us/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:CPI","avgt",1,1,0.452470,NaN,"clks/insn",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:IPC","avgt",1,1,2.210092,NaN,"insns/clk",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-load-misses","avgt",1,1,818786.473333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-loads","avgt",1,1,14062078.924444,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-stores","avgt",1,1,12098960.622222,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-icache-load-misses","avgt",1,1,5770.295556,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-load-misses","avgt",1,1,25679.575556,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-loads","avgt",1,1,55892.353333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-store-misses","avgt",1,1,74570.166667,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-stores","avgt",1,1,197019.740000,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branch-misses","avgt",1,1,1976.033333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branches","avgt",1,1,5184979.817778,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:cycles","avgt",1,1,28833507.828889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-load-misses","avgt",1,1,4093.400000,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-loads","avgt",1,1,14087783.726667,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-store-misses","avgt",1,1,4212.997778,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-stores","avgt",1,1,12049427.615556,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:iTLB-load-misses","avgt",1,1,110.148889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:iTLB-loads","avgt",1,1,264.753333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:instructions","avgt",1,1,63724717.428889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.alloc.rate","avgt",1,5,0.238294,0.001074,"MB/sec",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.alloc.rate.norm","avgt",1,5,4196.960000,0.612288,"B/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.count","avgt",1,5,0.000000,NaN,"counts",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer","avgt",1,5,20091.903829,70.233074,"us/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:CPI","avgt",1,1,0.826171,NaN,"clks/insn",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:IPC","avgt",1,1,1.210403,NaN,"insns/clk",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-load-misses","avgt",1,1,1647785.542857,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-loads","avgt",1,1,14047651.159184,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-stores","avgt",1,1,12058415.885714,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-icache-load-misses","avgt",1,1,15726.959184,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-load-misses","avgt",1,1,23988.526531,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-loads","avgt",1,1,56389.444898,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-store-misses","avgt",1,1,74063.510204,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-stores","avgt",1,1,938723.902041,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branch-misses","avgt",1,1,2803.261224,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branches","avgt",1,1,5290778.914286,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:cycles","avgt",1,1,53312846.820408,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-load-misses","avgt",1,1,4309.685714,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-loads","avgt",1,1,14312989.722449,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-store-misses","avgt",1,1,4468.036735,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-stores","avgt",1,1,12055189.600000,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:iTLB-load-misses","avgt",1,1,124.473469,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:iTLB-loads","avgt",1,1,112.689796,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:instructions","avgt",1,1,64530041.800000,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.alloc.rate","avgt",1,5,0.130012,0.000315,"MB/sec",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.alloc.rate.norm","avgt",1,5,4201.110204,1.124611,"B/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:·gc.count","avgt",1,5,0.000000,NaN,"counts",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer","avgt",1,5,33101.031920,184.129652,"us/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:CPI","avgt",1,1,1.326119,NaN,"clks/insn",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:IPC","avgt",1,1,0.754080,NaN,"insns/clk",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-load-misses","avgt",1,1,2594118.046667,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-loads","avgt",1,1,14540018.320000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-dcache-stores","avgt",1,1,12552615.240000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:L1-icache-load-misses","avgt",1,1,29026.706667,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-load-misses","avgt",1,1,17130.513333,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-loads","avgt",1,1,43869.100000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-store-misses","avgt",1,1,80157.380000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:LLC-stores","avgt",1,1,1000793.393333,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branch-misses","avgt",1,1,4048.886667,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:branches","avgt",1,1,5358789.333333,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:cycles","avgt",1,1,87452492.940000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-load-misses","avgt",1,1,4401.600000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-loads","avgt",1,1,14081202.600000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-store-misses","avgt",1,1,4180.306667,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:dTLB-stores","avgt",1,1,12072188.600000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassBuffer:iTLB-load-misses","avgt",1,1,173.460000,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
